16,24,1,24,14,35,9,17,17,27,12,23,13,30,14,19
12,21,12,18,35,24,14,24,28,29,14,22,16,19,32,16
20,22,11,17,29,21,10,20,7,21,28,23,15,19,19,25
27,23,21,8,16,12,25,17,25,31,41,24,17,32,16,29
13,32,34,32,26,12,19,21,17,37,23,20,31,20,24,25
19,15,19,25,30,13,17,28,20,14,17,22,22,26,28,18
34,27,20,17,16,20,12,27,30,20,17,12,22,25,19,22
18,25,15,21,36,30,34,24,28,15,18,11,26,16,30,29
32,14,8,17,9,17,24,16,37,12,24,22,27,21,21,12
20,23,28,25,31,22,21,35,19,16,26,19,32,35,16,24
14,20,13,19,9,26,17,23,18,10,18,19,16,25,10,27
14,19,27,23,19,36,12,22,19,19,23,12,26,16,32,37
18,32,20,24,36,14,27,24,23,15,17,15,38,28,39,20
27,14,21,20,17,24,29,26,14,24,24,16,27,23,29,14
18,25,18,17,23,29,12,19,23,22,23,17,22,24,30,26
19,17,16,25,12,16,19,20,14,27,17,27,24,29,8,21
18,26,18,22,28,32,23,23,27,19,12,34,38,26,22,14
28,21,22,19,17,32,16,22,30,24,29,24,11,14,23,14
24,22,15,11,15,24,19,20,23,16,14,29,6,15,32,23
18,11,24,10,27,31,16,24,19,21,20,15,15,15,34,19
19,11,13,20,15,15,15,15,25,22,33,17,16,21,26,19
11,22,22,28,28,7,11,16,14,32,21,32,19,24,26,26
26,15,22,27,15,40,19,14,18,23,21,25,33,18,13,20
23,18,24,22,17,23,38,26,25,33,33,11,16,20,16,24
29,24,11,26,14,25,28,17,15,17,31,13,9,18,23,15
21,12,27,33,30,17,24,15,11,28,20,25,18,11,33,25
31,38,9,19,21,12,27,23,19,20,32,27,25,18,20,11
14,23,19,40,18,15,13,19,22,25,21,16,12,18,16,17
29,20,19,24,21,23,14,25,29,31,24,18,23,13,9,12
22,27,13,30,11,24,24,16,17,23,14,14,19,18,16,18
30,26,29,29,22,20,16,11,7,32,14,22,17,29,12,9
29,22,23,21,21,23,34,23,12,13,26,24,20,19,19,17
16,24,16,22,33,6,22,20,17,24,22,17,25,24,29,19
22,9,15,23,6,46,24,35,18,21,22,23,21,21,20,23
22,21,12,20,27,32,19,19,22,10,13,21,14,25,15,18
18,26,13,27,26,16,15,18,20,25,20,38,18,26,26,20
22,14,16,31,24,17,25,16,22,18,21,18,30,37,25,23
13,15,20,25,26,26,18,19,13,11,22,21,37,26,11,21
34,26,14,15,27,36,9,31,16,21,8,29,18,17,28,16
33,12,17,13,21,20,21,16,17,26,18,25,22,22,17,28
16,22,22,26,35,17,17,16,17,13,27,25,33,25,17,22
34,26,26,21,26,33,22,13,39,20,24,27,23,37,17,33
6,21,28,26,21,21,12,22,16,21,20,27,14,12,32,16
20,22,18,12,17,21,17,33,19,15,22,32,23,14,21,21
13,24,12,20,18,29,18,35,14,19,14,28,28,35,32,18
20,35,28,19,21,21,28,14,19,15,18,29,27,16,17,38
26,30,22,23,19,27,26,18,30,24,20,15,23,16,15,17
16,24,24,21,14,23,29,20,11,17,11,9,25,28,27,27
11,22,25,29,23,16,28,32,11,24,21,19,33,17,30,20
15,27,15,31,21,29,35,14,15,6,22,13,14,15,18,20
20,25,11,25,15,25,27,20,17,26,11,21,0,22,18,21
22,18,15,28,37,20,19,24,18,23,31,23,15,43,18,17
18,23,13,27,20,32,21,21,22,24,19,22,30,32,26,23
19,27,25,11,27,19,23,27,29,23,19,35,23,22,23,24
21,23,17,21,16,25,21,17,26,7,15,16,27,27,13,32
12,22,36,24,8,33,33,14,29,29,24,18,20,22,39,21
19,16,24,25,24,20,14,23,22,20,31,17,21,14,11,18
13,13,26,19,30,26,13,31,23,17,28,11,23,33,18,21
26,30,10,9,21,26,22,16,18,32,26,10,23,10,39,26
35,29,7,19,26,23,29,30,24,18,27,13,37,32,25,26
22,19,21,27,25,25,19,22,22,5,28,15,8,25,16,16
19,20,9,17,19,8,12,24,26,17,24,23,30,22,32,25
23,29,23,19,27,15,39,29,11,26,43,31,36,14,17,28
10,20,22,24,24,22,18,26,17,17,20,22,22,19,25,17
19,20,16,17,18,27,25,18,19,24,23,5,9,26,17,20
22,17,26,38,25,20,25,24,20,25,31,21,26,17,29,21
15,21,40,29,30,30,17,5,22,20,23,31,14,16,26,10
24,31,25,23,27,18,10,21,18,20,24,24,15,13,26,35
