21,15,15,16,13,19,20,20,18,13,23,14,18,17,9,12
18,17,7,13,11,14,2,9,18,15,16,14,14,10,22,17
17,13,17,15,9,21,19,14,20,15,13,16,8,17,19,23
18,15,19,19,4,18,15,25,13,12,17,31,15,9,15,15
16,8,12,12,12,13,11,8,15,18,10,15,19,16,17,23
9,11,17,16,13,16,11,11,14,18,15,21,11,16,26,15
16,15,23,4,24,15,20,12,10,12,16,19,16,7,6,10
23,18,24,14,9,17,16,18,19,16,20,20,10,13,8,22
19,16,12,22,12,15,9,22,14,13,13,13,13,9,17,6
12,25,9,20,9,16,15,7,17,11,10,21,16,15,11,13
6,15,16,17,12,10,19,13,16,26,16,5,14,18,15,18
26,14,11,8,16,13,15,12,19,14,11,18,7,15,17,13
14,9,21,15,18,19,23,10,11,7,17,15,16,14,12,12
12,13,8,18,13,15,6,17,13,22,17,15,15,12,16,16
20,19,23,19,26,16,17,20,15,17,15,17,9,12,19,9
13,20,11,7,18,16,16,9,16,22,9,14,14,18,18,12
17,10,16,20,10,13,10,12,9,9,6,7,19,8,7,13
22,9,18,23,13,20,19,13,12,8,5,9,15,14,7,22
8,19,17,12,13,20,17,12,10,14,22,11,19,8,15,19
21,8,24,13,5,15,12,19,10,16,18,22,23,27,10,15
19,15,19,16,23,14,14,12,17,18,7,17,9,10,23,8
21,11,14,7,14,11,9,6,23,16,12,8,17,11,13,17
11,14,21,16,22,6,14,20,17,13,20,5,12,15,34,7
23,18,15,9,21,19,17,10,12,11,18,17,16,18,21,18
17,10,17,11,24,5,14,12,14,23,9,13,11,6,24,15
15,13,17,21,12,12,17,10,15,17,15,26,18,13,29,15
9,23,8,18,11,26,13,10,19,13,14,12,22,8,17,15
26,17,18,10,10,9,28,9,19,12,12,14,15,9,18,23
16,12,11,11,13,27,11,12,16,9,20,15,19,22,24,17
23,13,13,11,9,15,17,17,14,11,13,19,22,7,17,11
10,15,12,6,12,22,25,26,15,12,12,20,21,26,15,7
17,13,29,13,24,16,17,17,14,10,15,9,10,10,9,9
12,9,20,10,20,16,22,17,12,4,15,10,11,15,17,10
8,13,12,15,14,19,6,15,20,23,10,6,13,15,13,14
14,15,8,10,11,16,11,15,13,18,11,9,12,21,8,20
27,9,9,15,10,14,14,9,16,26,11,17,19,12,18,8
20,15,15,17,13,17,16,21,20,13,18,13,8,9,18,20
13,17,6,7,14,26,14,17,16,9,32,13,12,13,10,8
11,7,15,16,8,10,22,10,15,17,6,12,11,8,11,21
16,10,7,12,17,12,15,18,24,10,16,22,19,14,10,18
7,21,16,16,10,13,16,18,13,13,27,6,16,23,14,10
13,13,11,9,14,13,11,21,22,18,13,10,12,27,22,18
19,4,18,19,13,18,20,19,8,6,28,14,19,21,20,9
11,16,13,10,12,9,13,13,8,16,17,23,18,21,30,9
17,8,10,14,20,11,20,12,16,12,11,17,16,17,14,9
14,11,9,10,16,18,8,17,13,24,16,14,11,7,14,14
15,9,15,4,8,11,13,5,14,21,23,13,14,17,13,20
15,14,10,19,9,11,28,11,12,16,27,15,12,10,19,16
12,13,14,15,17,6,19,15,13,19,14,21,20,15,16,15
11,17,14,22,15,8,16,13,23,8,22,15,15,8,20,15
12,12,11,25,15,10,21,14,7,13,5,22,15,13,12,13
7,11,18,14,14,20,17,19,18,17,13,12,23,16,19,10
17,11,22,13,21,16,8,22,15,10,29,12,14,10,15,23
11,9,26,11,16,10,13,19,6,16,13,19,5,17,15,13
30,15,17,17,15,21,13,19,13,12,8,17,17,19,21,15
25,10,18,13,11,19,15,20,19,14,18,17,16,19,11,10
17,18,19,23,21,11,21,12,14,12,20,13,16,8,8,26
13,14,15,8,19,17,15,20,15,14,18,19,3,21,17,14
28,12,19,13,15,18,23,14,9,13,8,18,12,13,15,21
10,15,10,11,13,20,16,16,20,12,12,29,8,16,14,16
24,8,13,13,11,13,11,9,10,14,15,12,26,15,12,18
14,12,24,21,8,5,20,10,21,11,13,26,22,15,11,5
17,18,15,39,11,17,11,21,13,19,10,17,21,13,13,18
15,18,17,7,14,14,13,14,11,11,14,7,9,6,17,14
14,7,6,22,25,12,21,15,19,11,8,11,13,20,13,20
14,23,14,9,9,12,11,19,22,23,11,16,20,9,15,11
23,26,5,9,23,18,12,20,12,10,22,16,16,13,18,15
17,18,18,20,19,7,14,12,15,15,12,25,6,20,8,28
16,15,18,5,14,23,11,17,15,15,15,20,10,29,15,9
12,11,9,9,11,24,19,25,16,13,18,15,11,19,19,21
10,19,13,17,8,12,31,11,23,11,13,23,20,17,8,13
12,12,20,13,20,15,21,11,19,16,22,12,15,22,15,13
12,15,12,11,17,15,29,14,14,10,11,7,24,12,11,17
10,16,5,14,20,4,10,14,15,20,7,15,10,26,14,17
12,21,13,12,18,8,14,21,15,22,10,13,2,10,15,21
19,10,16,16,13,7,15,8,20,18,25,15,27,12,13,14
11,12,26,13,4,18,14,14,14,12,13,13,15,23,8,16
12,17,15,10,19,21,19,19,17,14,10,20,16,18,8,20
25,6,18,18,17,10,15,8,8,19,18,16,9,20,6,24
15,15,24,8,15,7,14,11,12,14,10,24,18,17,15,14
5,12,14,5,13,23,16,16,11,14,14,27,10,10,16,12
13,17,25,17,11,22,23,12,11,20,9,11,17,19,17,15
5,14,8,11,18,19,23,18,15,13,17,13,8,18,19,10
26,17,9,17,16,16,11,10,17,19,20,11,31,16,12,13
18,12,19,15,9,9,15,8,16,17,14,4,14,26,10,8
18,17,19,14,24,12,17,16,19,8,20,13,10,14,14,14
14,20,15,17,24,15,12,20,18,15,14,8,7,8,15,18
10,18,9,16,12,18,19,17,21,13,17,7,9,10,10,13
13,13,12,12,13,13,27,13,20,15,9,18,24,13,8,15
10,17,18,24,10,14,25,9,17,8,24,9,10,10,8,14
20,15,12,19,17,13,16,14,15,19,7,16,21,12,16,10
19,6,23,7,15,10,25,16,14,9,14,18,18,10,13,10
18,5,17,10,19,17,16,30,15,19,16,11,15,13,9,18
11,10,20,21,9,8,19,22,10,16,7,13,11,10,15,19
16,12,14,23,14,13,12,8,16,13,12,9,24,18,25,18
17,12,29,15,8,19,13,10,16,18,15,19,9,15,19,18
18,13,24,15,10,11,12,24,17,13,15,12,11,11,17,12
13,12,19,11,18,14,14,19,15,13,23,13,25,14,24,22
6,12,14,19,19,19,14,21,11,13,18,13,15,15,15,21
15,11,6,12,8,12,11,21,2,11,18,10,6,14,19,20
10,15,16,14,9,11,8,22,26,10,17,17,16,16,19,10
11,12,21,17,22,7,17,17,26,20,26,14,16,9,13,10
5,16,8,9,22,14,22,15,17,15,7,16,12,13,17,14
15,5,8,23,12,10,11,14,9,19,9,16,21,16,12,22
25,19,16,22,14,12,15,16,16,7,9,16,12,16,19,11
9,14,13,24,19,19,8,11,12,7,11,27,16,9,11,5
