41,37,30,61,47,41,26,33,36,62,78,46,38,46,64,52
42,47,41,48,63,32,37,56,46,51,37,25,63,39,28,47
39,37,35,56,30,58,51,25,20,27,58,38,37,55,36,10
43,38,21,79,27,35,32,30,49,29,28,39,33,34,24,47
25,54,26,39,24,65,34,22,5,34,60,68,35,23,30,24
41,30,27,26,25,3,22,57,25,29,43,50,26,45,47,33
58,42,46,52,51,37,47,57,30,33,38,10,36,44,62,39
32,58,18,31,20,31,30,25,31,10,60,31,43,44,65,46
37,70,23,32,57,28,46,45,46,31,36,18,21,28,36,16
38,27,25,24,57,28,59,58,55,59,34,28,39,47,45,22
56,47,33,55,60,33,45,35,28,52,53,70,59,41,43,31
63,52,31,52,55,17,21,33,14,42,20,38,28,22,53,25
32,51,42,45,49,44,39,46,19,55,33,45,15,15,62,53
47,62,39,61,45,38,32,20,39,20,39,18,53,33,58,67
66,31,76,21,51,38,25,53,21,27,29,26,47,39,40,32
32,44,42,42,58,37,38,24,23,39,72,48,31,36,51,43
23,26,48,37,35,23,62,37,64,36,26,31,43,54,53,26
48,49,26,43,63,37,39,18,20,26,42,13,39,32,33,46
51,22,18,29,44,37,58,34,56,30,41,33,45,40,27,25
18,37,31,55,16,49,47,20,30,46,31,19,47,46,35,50
36,41,35,32,56,51,57,8,24,48,53,57,40,12,27,36
14,30,63,41,16,49,60,56,49,49,26,41,34,47,42,32
33,42,46,7,43,24,24,47,35,43,14,40,36,50,47,32
33,66,60,20,54,40,57,45,55,24,42,20,40,19,40,51
65,41,28,25,37,36,55,41,67,72,31,44,51,23,38,45
39,71,36,48,28,54,35,21,51,31,42,32,31,37,30,44
46,52,25,57,41,61,22,53,57,34,36,64,47,38,40,38
87,33,61,49,32,40,39,44,35,36,50,28,57,59,54,10
58,52,20,29,18,31,11,33,61,59,54,44,60,29,52,46
60,16,43,39,53,22,40,10,35,46,50,44,73,46,32,45
43,34,60,19,41,48,46,29,23,62,29,45,34,39,67,59
14,53,47,41,17,29,43,37,13,39,38,46,28,19,49,21
25,42,30,67,53,27,34,33,39,33,43,28,36,17,28,28
47,43,18,27,53,48,40,82,21,38,50,58,45,38,62,21
30,27,22,32,38,63,40,42,27,26,22,37,40,36,44,41
46,34,22,59,48,42,49,39,54,38,57,34,17,39,54,45
46,35,44,32,42,32,72,25,55,51,37,47,25,60,39,33
26,24,35,42,61,37,44,30,38,26,39,41,35,51,57,40
52,38,44,38,39,47,58,35,34,23,41,34,42,20,63,47
28,78,75,28,43,54,24,44,35,31,54,25,55,40,42,41
61,37,45,27,58,54,31,35,36,73,33,30,9,60,18,39
25,34,38,37,32,49,36,36,33,45,32,26,38,31,70,62
44,40,40,26,39,20,10,17,46,36,34,34,23,24,12,38
38,45,33,13,41,41,41,23,37,59,60,45,30,51,49,29
31,27,40,38,62,29,44,28,60,14,49,18,24,65,44,52
30,28,23,34,54,34,41,31,20,26,48,49,22,47,54,42
51,47,39,22,63,25,25,58,51,37,63,37,38,29,29,44
66,49,59,56,43,47,57,36,17,23,72,15,47,36,58,47
19,52,55,29,39,43,42,26,30,66,40,25,21,35,38,47
31,44,39,34,31,28,46,16,17,63,55,46,49,22,15,23
41,23,36,18,34,30,35,25,54,16,32,58,28,42,19,19
37,53,31,42,69,50,41,56,69,53,39,37,58,41,22,41
15,60,40,36,46,30,22,48,16,21,44,45,62,37,52,33
46,45,0,63,32,52,55,37,21,53,55,15,33,53,29,42
44,62,33,45,56,42,11,40,48,35,23,17,52,65,47,51
31,28,30,34,41,23,23,70,19,28,42,36,50,27,33,12
56,59,55,41,33,44,45,34,24,28,47,31,57,42,44,36
57,51,40,43,40,27,38,57,30,44,24,66,38,31,40,35
40,35,32,33,15,49,30,38,37,25,44,31,9,54,66,32
23,45,58,32,40,25,71,49,25,50,50,51,11,33,29,22
40,27,29,22,24,24,40,56,32,14,45,37,36,40,47,37
38,51,58,36,30,36,55,53,36,41,42,53,50,40,25,19
41,17,54,72,28,41,36,27,44,52,44,38,37,57,39,40
41,46,35,47,10,47,27,46,54,42,27,41,42,32,37,14
42,52,24,36,35,69,23,8,37,53,38,44,23,36,48,58
47,32,26,28,67,49,43,52,24,41,28,12,31,45,33,37
40,50,27,24,30,17,37,42,28,36,30,23,23,48,39,66
54,30,34,46,29,60,40,26,33,34,19,12,69,50,43,32
40,46,33,42,44,24,40,26,32,47,36,61,60,21,34,42
49,42,38,52,52,31,65,58,38,47,20,34,25,33,35,33
37,36,32,36,53,43,20,33,9,18,33,47,32,26,29,42
30,57,51,50,39,52,22,19,16,45,55,59,46,72,61,50
22,36,55,17,45,32,48,31,62,37,27,43,45,40,54,24
48,43,45,27,35,39,44,31,24,41,62,44,23,42,33,29
43,22,32,31,40,36,39,52,18,50,39,44,34,52,23,60
43,47,35,70,12,56,37,55,20,27,10,72,29,41,39,54
60,34,46,41,50,48,43,43,64,27,33,53,45,23,48,24
