42,31,71,23,44,38,72,33,33,70,32,37,24,21,37,52
34,42,40,24,51,64,42,90,18,36,58,47,26,36,38,58
44,60,27,41,45,48,78,25,36,42,31,47,50,68,43,30
66,41,19,28,49,61,30,23,56,29,38,73,44,43,53,58
32,60,45,76,19,27,46,28,37,28,41,45,46,40,54,60
49,54,44,59,21,36,50,36,39,48,39,73,33,51,49,47
33,51,20,49,46,38,51,71,47,52,45,54,33,50,33,40
34,32,36,34,30,46,45,36,34,61,59,50,38,46,30,54
66,33,35,52,22,56,47,35,40,26,48,25,17,62,44,55
36,28,57,66,93,34,27,17,53,46,33,48,90,55,65,29
54,46,42,46,65,68,33,33,58,32,56,65,50,29,37,42
51,48,43,48,71,36,33,23,28,23,53,49,27,51,39,57
44,42,27,53,30,15,17,33,60,55,44,60,29,46,28,43
39,40,51,17,33,35,81,58,46,56,57,46,37,26,31,33
24,38,36,37,50,72,52,51,40,61,23,37,45,51,45,50
61,37,54,26,50,22,53,27,32,46,32,23,45,30,24,16
38,27,58,46,42,49,70,47,40,73,31,41,30,50,77,42
40,36,58,49,83,51,36,58,43,49,38,39,32,38,64,63
44,46,43,35,43,36,33,42,20,36,40,36,36,58,64,27
45,56,16,31,18,18,21,66,22,37,26,29,41,45,60,36
29,36,31,36,56,33,43,39,44,20,7,54,22,49,66,36
35,42,44,41,49,32,54,52,40,67,43,60,43,46,43,28
51,51,49,53,43,55,25,41,36,30,57,30,37,31,39,47
56,58,42,45,20,34,48,36,47,29,54,39,47,58,57,25
37,31,41,42,52,39,33,48,41,38,23,28,46,30,44,40
32,52,58,37,49,53,32,58,23,38,42,61,51,53,48,57
56,32,45,33,28,52,41,29,45,49,46,58,20,47,27,67
45,52,50,28,22,42,32,38,58,40,34,58,45,13,65,47
54,43,45,34,42,43,38,30,36,50,42,45,39,29,49,33
44,37,43,32,28,48,47,36,10,34,35,67,36,21,67,31
40,33,55,38,50,29,68,27,39,62,27,39,31,42,47,30
42,60,30,49,56,37,45,60,76,31,39,40,44,36,46,40
46,58,41,53,70,26,65,31,26,45,35,23,31,46,28,55
57,38,54,35,28,55,55,33,65,57,42,18,42,33,39,44
49,20,74,28,63,56,49,35,21,9,36,25,39,42,56,25
45,40,43,55,44,23,42,39,47,29,62,45,70,30,67,34
23,51,42,42,63,33,42,38,40,31,50,40,59,24,37,26
36,36,64,69,66,54,26,86,44,40,46,31,38,45,67,49
32,56,22,50,40,38,36,45,38,10,82,27,58,45,39,37
65,44,26,52,65,66,61,28,46,59,24,38,25,54,34,34
57,33,47,23,52,33,39,33,31,35,60,49,30,55,53,40
27,45,51,35,40,66,65,36,40,19,73,33,31,53,37,34
26,7,50,54,42,65,61,35,46,52,48,27,45,49,50,33
27,55,46,56,26,47,36,40,26,67,52,48,15,57,41,41
30,24,26,50,41,53,35,34,10,53,62,36,64,52,22,33
20,41,52,35,74,27,27,79,53,43,27,48,52,48,77,27
28,33,28,42,28,42,46,37,55,45,40,63,51,44,30,41
38,31,56,66,25,72,19,53,33,43,38,19,78,28,52,56
58,22,31,22,38,31,60,32,9,50,23,25,42,37,72,47
30,64,33,36,74,53,24,28,48,53,21,25,61,31,43,44
31,53,76,42,43,60,16,47,42,23,40,31,34,42,37,64
49,32,27,47,36,29,27,57,23,28,35,31,38,41,38,73
46,17,62,44,65,46,30,21,28,23,7,57,39,3,57,19
38,45,33,71,39,53,48,27,60,44,29,19,75,52,33,38
67,48,33,62,7,30,36,40,38,58,43,37,28,43,20,56
24,31,64,31,20,50,39,74,18,41,83,53,27,63,24,33
58,63,54,45,40,43,62,19,81,44,47,46,14,57,41,33
53,46,29,24,48,33,59,50,60,49,60,22,53,34,35,33
25,35,40,86,59,24,47,29,42,54,52,50,33,59,31,43
