9,15,16,13,14,23,17,13,22,14,16,14,10,20,27,20
23,16,24,27,30,6,16,32,41,21,18,22,10,17,13,11
25,19,4,14,24,11,15,14,16,17,15,9,17,17,21,20
15,19,25,26,17,13,16,17,20,5,16,23,21,20,14,24
18,16,18,21,26,23,17,11,21,30,7,17,22,22,30,13
19,16,41,29,23,20,6,15,17,15,14,24,15,10,16,16
8,34,24,20,29,23,23,27,16,17,19,23,13,18,8,22
17,22,18,21,22,21,22,31,22,13,12,20,20,18,22,15
10,16,15,29,35,20,19,24,22,21,29,14,21,21,17,12
18,25,27,21,14,11,8,33,19,17,13,18,15,13,14,6
16,18,19,21,24,15,16,20,36,16,9,22,23,22,32,10
11,14,21,21,31,21,23,18,28,22,17,19,17,28,21,24
18,27,16,14,16,15,28,22,11,12,8,26,18,28,11,22
19,18,22,24,15,15,14,8,26,19,23,32,21,20,28,21
11,15,24,16,17,20,28,16,8,19,18,11,18,17,22,21
20,13,9,23,16,29,18,25,21,21,19,19,15,10,13,24
14,30,17,13,17,25,20,13,18,15,22,22,18,18,13,25
9,22,22,24,18,20,34,27,21,18,20,27,16,12,20,17
20,32,25,27,10,18,30,23,14,17,18,12,24,8,17,32
28,16,12,20,20,10,11,17,20,19,24,26,28,16,15,33
37,34,22,13,18,17,15,9,10,19,20,30,27,23,23,27
16,11,26,16,29,24,18,20,33,20,23,24,29,12,17,19
25,13,15,21,0,27,22,23,20,9,13,21,18,23,18,20
21,17,29,16,23,37,15,18,16,11,22,23,16,32,14,26
11,22,17,15,18,25,28,23,16,15,29,15,25,25,9,18
25,19,25,20,19,23,21,32,21,20,10,25,21,15,24,22
14,27,24,10,23,10,19,23,31,15,23,11,24,13,24,25
19,14,22,27,22,15,16,27,23,26,11,13,16,17,20,15
12,15,20,27,17,25,18,16,21,12,26,19,14,26,14,25
12,14,9,13,13,16,19,14,26,16,19,23,18,19,15,22
15,15,30,16,21,32,4,18,20,20,16,21,22,19,21,14
23,8,15,10,23,18,22,24,26,15,18,24,14,18,18,25
22,22,20,19,21,25,17,8,20,15,19,15,21,19,19,27
15,21,31,20,27,22,11,28,31,21,19,19,16,30,28,15
13,17,24,15,26,12,23,25,22,12,21,13,17,16,10,25
4,19,14,19,18,24,12,15,25,23,17,23,26,15,11,17
17,12,16,16,13,14,19,20,13,30,19,26,14,29,20,18
18,15,13,33,25,19,25,25,16,13,16,22,19,8,24,5
8,27,17,16,25,21,17,30,13,15,27,21,29,27,14,17
18,18,5,12,22,9,19,24,17,11,27,16,27,17,14,20
19,20,31,35,16,22,27,23,25,20,24,22,10,29,21,31
3,15,23,15,27,15,10,24,18,18,17,27,23,15,23,18
17,20,18,26,14,24,19,29,23,18,35,24,16,24,20,28
19,18,26,16,26,15,19,11,14,17,14,20,21,23,14,15
17,14,31,27,24,20,8,20,18,14,20,12,18,28,16,37
26,23,18,11,33,26,23,27,18,20,15,23,20,20,20,14
18,13,12,20,17,21,15,15,13,17,5,14,22,28,26,24
16,10,19,34,18,23,27,19,20,24,13,27,23,32,22,14
19,18,26,27,36,18,27,18,10,11,15,17,25,16,14,17
26,25,17,23,26,11,16,22,24,32,28,22,17,24,17,26
18,22,16,14,31,13,7,11,17,24,23,22,17,19,29,45
28,17,16,21,11,20,18,12,16,22,10,25,27,22,26,20
19,12,12,18,23,14,18,19,21,19,24,21,14,18,18,13
14,7,26,13,14,21,20,11,14,9,22,15,19,22,29,10
23,24,25,31,15,21,28,19,18,25,18,15,15,18,16,17
9,25,30,9,18,21,18,20,24,17,36,18,11,18,24,20
18,21,16,13,13,26,22,24,15,13,25,9,15,19,18,19
23,21,16,35,24,19,12,20,19,15,28,24,20,19,21,16
12,33,14,11,16,20,21,27,24,11,18,21,25,29,18,21
19,27,12,18,25,20,13,15,10,16,25,10,11,24,16,17
21,13,26,22,18,25,27,13,32,19,19,18,26,29,27,26
18,19,20,14,21,11,22,30,15,20,13,21,11,12,14,21
18,8,20,12,11,25,21,17,27,15,15,29,22,23,16,9
13,22,14,18,24,8,23,14,22,18,17,18,23,34,22,21
21,17,7,14,16,14,31,17,28,18,24,19,20,24,18,20
