19,21,16,12,24,17,13,25,18,12,22,12,10,10,16,10
5,17,9,19,18,24,31,23,16,16,13,18,14,12,9,7
15,16,15,22,25,18,10,17,11,9,18,12,17,10,15,15
28,14,28,18,10,21,22,22,17,14,18,20,15,19,22,19
16,14,14,15,9,9,12,12,10,19,9,4,9,11,11,26
15,19,13,14,28,13,11,21,11,17,11,20,22,16,17,27
10,18,16,12,17,5,12,28,10,10,23,22,9,18,14,28
16,10,10,15,19,26,10,26,13,7,15,27,12,10,14,15
18,4,27,26,12,19,26,30,11,17,20,12,15,4,11,20
18,16,14,19,9,15,17,21,15,25,21,20,7,29,11,15
22,14,26,20,20,17,24,9,15,9,13,11,8,28,27,20
14,8,13,13,22,14,14,18,25,13,18,27,11,16,16,9
6,14,16,25,15,17,26,12,12,19,11,14,8,14,7,23
23,9,27,12,10,24,19,13,8,24,36,13,16,8,17,20
30,27,25,5,16,18,13,12,9,30,22,19,9,13,10,15
14,9,16,16,18,8,20,6,7,15,28,19,24,16,9,17
21,27,25,17,16,20,15,18,34,18,12,18,18,16,26,13
17,19,11,11,8,19,10,17,8,15,7,7,14,18,20,18
19,14,21,19,11,14,25,11,3,19,11,10,15,16,16,24
16,9,10,24,20,5,16,9,15,10,13,16,12,19,19,22
12,7,15,5,11,11,29,27,13,20,14,17,16,14,9,13
18,6,10,21,23,15,3,13,10,19,23,14,7,23,15,12
15,9,12,17,35,15,15,23,16,11,11,10,14,7,30,14
21,21,11,10,11,21,17,16,8,18,18,16,14,25,15,22
16,22,9,16,12,22,11,10,22,11,27,25,20,19,20,18
24,14,15,22,19,30,12,22,29,29,15,16,18,5,19,11
11,14,11,28,26,12,18,12,23,14,18,8,13,17,22,16
20,9,9,19,6,8,7,22,29,18,13,16,16,20,14,19
14,17,16,12,23,21,12,12,11,25,22,21,21,20,19,11
15,12,8,19,18,18,15,20,21,17,26,18,17,11,26,15
30,13,14,14,15,24,5,21,20,11,12,12,23,11,14,16
17,14,15,23,10,10,15,9,22,12,28,13,7,20,15,25
20,25,21,25,14,19,11,18,17,20,14,11,15,25,18,9
13,25,20,24,2,16,14,9,10,17,21,19,21,27,27,9
10,14,17,14,18,36,18,22,23,11,18,24,20,8,12,5
12,18,6,16,18,16,10,18,21,9,16,19,23,15,17,17
14,11,24,17,22,12,12,16,19,17,10,15,22,21,19,10
13,14,19,19,10,17,24,13,21,18,25,17,5,19,15,4
13,16,22,14,23,11,22,12,15,6,9,13,8,16,11,10
16,16,21,20,13,26,11,20,10,14,25,15,9,20,24,13
24,7,5,14,9,19,12,20,10,12,19,22,11,23,18,19
12,19,23,25,18,12,19,6,11,16,14,15,5,19,11,12
20,14,25,18,11,13,11,9,13,24,11,18,10,8,12,19
11,19,15,17,24,18,29,14,25,8,16,13,14,18,14,17
16,18,24,17,5,12,8,13,17,4,14,12,17,10,18,7
17,7,25,12,25,13,17,16,17,10,16,16,19,18,27,24
14,14,20,17,17,10,29,20,15,13,15,22,22,22,13,19
24,19,18,13,22,18,17,28,17,21,13,22,15,7,12,12
20,13,24,14,9,15,15,10,17,15,8,24,15,14,7,18
